;Горьковское(Омская обл.);38157
;Горячий Ключ(Омская обл.);3812
;Гостиловка(Омская обл.);38163
;Гурово(Омская обл.);38158
;Дачное(Омская обл.);38168
;Дачный(Омская обл.);3812
;Девятириковка(Омская обл.);3812
;Демьяновка(Омская обл.);38157
;Десподзиновка(Омская обл.);38178
;Джартаргуль(Омская обл.);38153
;Добровольск(Омская обл.);38156
;Дружино(Омская обл.);3812
;Дурново(Омская обл.);38158
;Евгащино(Омская обл.);38169
;Евлантьевка(Омская обл.);38164
;Егоровка(Омская обл.);38171
;Екатерининское(Омская обл.);38171
;Екатериновка(Омская обл.);38154
;Екатеринославка(Омская обл.);38177
;Елизаветинка(Омская обл.);38153
;Елизаветино(Омская обл.);38166
;Ельничное(Омская обл.);38164
;Еремеевка(Омская обл.);38163
;Ермак(Омская обл.);38152
;Ермаковка(Омская обл.);38171
;Ермиловка(Омская обл.);38154
;Желанное(Омская обл.);38159
;Жирновка(Омская обл.);38161
;Журавлевка(Омская обл.);38154
;Завьялово(Омская обл.);38179
;Загваздино(Омская обл.);38150
;Заливино(Омская обл.);38171
;Замелетеновка(Омская обл.);38175
;Заречное(Омская обл.);38152
;Заря Свободы(Омская обл.);38168
;Звездино(Омская обл.);38174
;Звонарев Кут(Омская обл.);38141
;Зимино(Омская обл.);38167
;Знаменское(Омская обл.);38179
;Золотая Нива(Омская обл.);38166
;Золотухино(Омская обл.);38153
;Иванов Мыс(Омская обл.);38154
;Ивановка(Омская обл.);38155
;Изюмовка(Омская обл.);38177
;Ильичевка(Омская обл.);38174
;Имшегал(Омская обл.);38171
;Ингалы(Омская обл.);38169
;Индейка(Омская обл.);38155
;Интенис(Омская обл.);38178
;Иртыш(Омская обл.);38153
;Иртышский(Омская обл.);3812
;Исилькуль(Омская обл.);38173
;Искра(Омская обл.);38161
;Кабанье(Омская обл.);38155
;Кабырдак(Омская обл.);38176
;Казанка(Омская обл.);38175
;Кайлы(Омская обл.);38150
;Кайсы(Омская обл.);38150
;Калачинск(Омская обл.);38155
;Камышино-Курское(Омская обл.);38158
;Камышловский(Омская обл.);38175
;Карбаиново(Омская обл.);38176
;Карбыза(Омская обл.);38158
;Карповка(Омская обл.);38151
;Каскат(Омская обл.);38173
;Качуково(Омская обл.);38179
;Кейзес(Омская обл.);38164
;Кип(Омская обл.);38154
;Киселево(Омская обл.);38179
;Кисляки(Омская обл.);38161
;Китерма(Омская обл.);38167
;Ключи(Омская обл.);3812
;Князево(Омская обл.);38161
;Ковалево(Омская обл.);38155
;Колосовка(Омская обл.);38160
;Кольтюгино(Омская обл.);38171
;Комиссаровское(Омская обл.);38177
;Комсомольский(Омская обл.);38173
;Кондратьево(Омская обл.);38158
;Кондрашино(Омская обл.);38179
;Конезаводский(Омская обл.);38168
;Копейкино(Омская обл.);38151
;Кормиловка(Омская обл.);38170
;Корсино(Омская обл.);38160
;Коршуновка(Омская обл.);38176
;Костино(Омская обл.);38158
;Котовщиково(Омская обл.);38179
;Крайчиково(Омская обл.);38160
;Красная Горка(Омская обл.);3812
;Красная Поляна(Омская обл.);38157
;Красногорка(Омская обл.);38163
;Красное Знамя(Омская обл.);38174
;Красноусово(Омская обл.);38176
;Красный Октябрь(Омская обл.);38153
;Красовка(Омская обл.);38166
;Крестики(Омская обл.);38166
;Крутая Горка(Омская обл.);3812
;Крутинка(Омская обл.);38167
;Ксеньевка(Омская обл.);38173
;Кузнецово(Омская обл.);38154
;Кукарка(Омская обл.);38164
;Куликово(Омская обл.);38155
;Куломзино(Омская обл.);38166
;Курганка(Омская обл.);38158
;Курносово(Омская обл.);38169
;Кутузовка(Омская обл.);38177
;Кутурлы(Омская обл.);38160
;Кушайлы(Омская обл.);38178
;Лагушино(Омская обл.);38155
;Ламаново(Омская обл.);38160
;Лебединка(Омская обл.);38164
;Лежанка(Омская обл.);38157
;Лесной(Омская обл.);38173
;Лисино(Омская обл.);38158
;Листвяги(Омская обл.);38162
;Литковка(Омская обл.);38171
;Логиновка(Омская обл.);38172
;Ложниково(Омская обл.);38171
;Лорис-Меликово(Омская обл.);38161
;Лубянск(Омская обл.);38163
;Луговое(Омская обл.);38151
;Лузино(Омская обл.);3812
;Лукьяновка(Омская обл.);38159
;Львовка(Омская обл.);38155
;Любимовка(Омская обл.);38166
;Любино(Омская обл.);38175
;Любовка(Омская обл.);38152
;Любомировка(Омская обл.);38151
;Магистральный(Омская обл.);3812
;Малая Бича(Омская обл.);38150
;Малиновка(Омская обл.);38176
;Мангут(Омская обл.);38161
;Маргенау(Омская обл.);38173
;Мариновка(Омская обл.);38166
;Мартюшево(Омская обл.);38171
;Марьяновка(Омская обл.);38168
;Марьяновский(Омская обл.);38168
;Маяк(Омская обл.);38166
;Медвежье(Омская обл.);38173
;Медет(Омская обл.);38153
;Междуречье(Омская обл.);38171
;Мельничное(Омская обл.);3812
;Меркутлы(Омская обл.);38160
;Милоградовка(Омская обл.);38172
;Могильно-Посельское(Омская обл.);38169
;Морозовка(Омская обл.);3812
;Москаленки(Омская обл.);38174
;Москаленский(Омская обл.);38168
;Моховой Привал(Омская обл.);38158
;Муравьевка(Омская обл.);38161
;Муромцево(Омская обл.);38158
;Мыс(Омская обл.);38158
;Нагибино(Омская обл.);38176
;Нагорное(Омская обл.);38171
;Надеждино(Омская обл.);3812
;Назаровка(Омская обл.);38172
;Называевск(Омская обл.);38161
;Налимово(Омская обл.);38161
;Неверовка(Омская обл.);38151
;Некрасовка(Омская обл.);38170
;Немировка(Омская обл.);38170
;Нижнеиртышское(Омская обл.);38178
;Нижняя Омка(Омская обл.);38165
;Низовое(Омская обл.);38158
;Никольск(Омская обл.);38150
;Никольское(Омская обл.);38176
;Никоновка(Омская обл.);3812
;Новая Шараповка(Омская обл.);38168
;Новоархангелка(Омская обл.);38175
;Нововаршавка(Омская обл.);38152
;Новоивановка(Омская обл.);38165
;Новоильинка(Омская обл.);38163
;Новокарасук(Омская обл.);38167
;Новокиевка(Омская обл.);38175
;Новолосево(Омская обл.);38173
;Новоомский(Омская обл.);3812
;Новопокровка(Омская обл.);38157
;Новорождественка(Омская обл.);38173
;Новороссийка(Омская обл.);38152
;Новосанжаровка(Омская обл.);38156
;Новоселецк(Омская обл.);38151
;Новоселье(Омская обл.);38170
;Новосергеевка(Омская обл.);38163
;Новоскатовка(Омская обл.);38177
;Новотроицкое(Омская обл.);3812
;Новоуйка(Омская обл.);38164
;Новоуральский(Омская обл.);38151
;Новоуральское(Омская обл.);38172
;Новоцарицыно(Омская обл.);38174
;Новоягодное(Омская обл.);38179
;Новый Кошкуль(Омская обл.);38176
;Новый Свет(Омская обл.);38155
;Ночка(Омская обл.);38173
;Оглухино(Омская обл.);38167
;Одесское(Омская обл.);38159
;Оконешниково(Омская обл.);38166
;Октябрьский(Омская обл.);38176
;Октябрьское(Омская обл.);38157
;Ольгино(Омская обл.);38163
;Омск(Омская обл.);3812
;Омский(Омская обл.);3812
;Орлово(Омская обл.);38171
;Осокино(Омская обл.);38155
;Осташково(Омская обл.);3812
;Отрадное(Омская обл.);38168
;Охотниково(Омская обл.);38176
;Павлоградка(Омская обл.);38172
;Павлодаровка(Омская обл.);38157
;Паутовка(Омская обл.);38165
;Пашенная Роща(Омская обл.);38172
;Первотаровка(Омская обл.);38173
;Петелино(Омская обл.);38154
;Петровка(Омская обл.);3812
;Петрово(Омская обл.);38154
;Пикетное(Омская обл.);38168
;Платово(Омская обл.);38163
;Платоновка(Омская обл.);38152
;Плотбище(Омская обл.);38158
;Победа(Омская обл.);38152
;Победитель(Омская обл.);38170
;Побочино(Омская обл.);38159
;Покрово-Иртышское(Омская обл.);3812
;Пологрудово(Омская обл.);38171
;Полтавка(Омская обл.);38163
;Поречье(Омская обл.);38158
;Почекуево(Омская обл.);38169
;Преображеновка(Омская обл.);38178
;Прииртышье(Омская обл.);38151
;Пристанское(Омская обл.);38151
;Протопоповка(Омская обл.);38175
;Путь Социализма(Омская обл.);38161
;Пушкино(Омская обл.);3812
;Радищево(Омская обл.);38165
;Раздольное(Омская обл.);38172
;Ракитинка(Омская обл.);3812
;Ребровка(Омская обл.);3812
;Репинка(Омская обл.);38155
;Речной(Омская обл.);3812
;Рогозино(Омская обл.);38164
;Родная Долина(Омская обл.);38174
;Рославка(Омская обл.);38173
;Ростовка(Омская обл.);3812
;Рощино(Омская обл.);38157
;Рощинский(Омская обл.);38170
;Русановка(Омская обл.);38152
;Русская Поляна(Омская обл.);38156
;Рыжково(Омская обл.);38167
;Рязаны(Омская обл.);38158
;Сажино(Омская обл.);38176
;Салтаим(Омская обл.);38167
;Самсоново(Омская обл.);38171
;Саратовка(Омская обл.);38164
;Саргатское(Омская обл.);38178
;Северо-Любинский(Омская обл.);38175
;Седельниково(Омская обл.);38164
;Сергеевка(Омская обл.);38166
;Серебряное(Омская обл.);38157
;Сибирское(Омская обл.);38156
;Ситниково(Омская обл.);38165
;Скородум(Омская обл.);38150
;Славянка(Омская обл.);38152
;Слобода(Омская обл.);38179
;Слободчики(Омская обл.);38150
;Смирновка(Омская обл.);38165
;Солнцевка(Омская обл.);38173
;Солнцево(Омская обл.);38177
;Соловецкое(Омская обл.);38165
;Соловьевка(Омская обл.);38163
;Соляное(Омская обл.);38153
;Сорочино(Омская обл.);38155
;Сосновка(Омская обл.);38141
;Сосновка(Омская обл.);38170
;Сосновское(Омская обл.);38151
;Соусканово(Омская обл.);38171
;Становка(Омская обл.);38162
;Старинка(Омская обл.);38161
;Старокарасук(Омская обл.);38169
;Старомалиновка(Омская обл.);38165
;Степановка(Омская обл.);38156
;Степное(Омская обл.);38168
;Степок(Омская обл.);38174
;Стрела(Омская обл.);38151
;Строкино(Омская обл.);38160
;Сухое(Омская обл.);38157
;Сыропятское(Омская обл.);38170
;Тавричанка(Омская обл.);38175
;Таврическое(Омская обл.);38151
;Такмык(Омская обл.);38169
;Таловское(Омская обл.);38177
;Тара(Омская обл.);38171
;Тармакла(Омская обл.);38158
;Таскатлы(Омская обл.);38160
;Татарка(Омская обл.);38153
;Тевриз(Омская обл.);38154
;Терпенье(Омская обл.);38163
;Тихвинка(Омская обл.);38172
;Тихорецкое(Омская обл.);38151
;Толбакуль(Омская обл.);38160
;Толоконцево(Омская обл.);38167
;Троицк(Омская обл.);38176
;Троицкое(Омская обл.);3812
;Трубецкое(Омская обл.);38141
;Тумановка(Омская обл.);38174
;Тургеневка(Омская обл.);38155
;Тюкалинск(Омская обл.);38176
;Увало-Ядрино(Омская обл.);38175
;Увальная Бития(Омская обл.);38178
;Украинка(Омская обл.);38173
;Уленкуль(Омская обл.);38169
;Ульяновка(Омская обл.);3812
;Унара(Омская обл.);38164
;Уралы(Омская обл.);38162
;Ураш(Омская обл.);38154
;Урожайный(Омская обл.);38175
;Усовка(Омская обл.);38168
;Усть-Инцы(Омская обл.);38164
;Усть-Ишим(Омская обл.);38150
;Усть-Тара(Омская обл.);38171
;Усть-Шиш(Омская обл.);38179
;Утичье(Омская обл.);38161
;Утьма(Омская обл.);38154
;Ушаково(Омская обл.);38158
;Фирстово(Омская обл.);38162
;Фомиха(Омская обл.);38161
;Форпост(Омская обл.);38162
;Харино(Омская обл.);3812
;Харламово(Омская обл.);38151
;Хлебодаровка(Омская обл.);38156
;Хмаровка(Омская обл.);38163
;Хомутинка(Омская обл.);38165
;Хорошки(Омская обл.);38172
;Хортицы(Омская обл.);38165
;Хохлово(Омская обл.);38178
;Хутора(Омская обл.);38176
;Царицыно(Омская обл.);38155
;Цветнополье(Омская обл.);38141
;Цветочное(Омская обл.);38156
;Целинное(Омская обл.);38156
;Центрально-Любинский(Омская обл.);38175
;Чапаево(Омская обл.);38160
;Чередово(Омская обл.);38179
;Черемновка(Омская обл.);38161
;Черемуховское(Омская обл.);3812
;Черлак(Омская обл.);38153
;Черлакский(Омская обл.);38152
;Черлак-Станция(Омская обл.);38153
;Чернецовка(Омская обл.);38162
;Чернолучинский(Омская обл.);3812
;Черноусовка(Омская обл.);38156
;Черняево(Омская обл.);38171
;Чистово(Омская обл.);38166
;Шахово(Омская обл.);38163
;Шевченко(Омская обл.);38174
;Шербакуль(Омская обл.);38177
;Шипицыно(Омская обл.);38169
;Шипуново(Омская обл.);38167
;Шухово(Омская обл.);38179
;Щербаки(Омская обл.);38178
;Элита(Омская обл.);38174
;Южное(Омская обл.);38172
;Южно-Подольск(Омская обл.);38153
;Юрьевка(Омская обл.);38172
;Юрьево(Омская обл.);38170
;Язово(Омская обл.);38166
;Яланкуль(Омская обл.);38169
;Яман(Омская обл.);38167
;Ярково(Омская обл.);38150
;Ярославка(Омская обл.);38176
===============
;Оренбург(Оренбургская обл.);3532
;Абдулино(Оренбургская обл.);35355
;Адамовка(Оренбургская обл.);35365
;Акбулак(Оренбургская обл.);35335
;Александровск(Оренбургская обл.);35359
;Асекеево(Оренбургская обл.);35351
;Бугуруслан(Оренбургская обл.);35352
;Бузулук(Оренбургская обл.);35342
;Гай(Оренбургская обл.);35362
;Грачевка(Оренбургская обл.);35344
;Домбаровский(Оренбургская обл.);35367
;Илек(Оренбургская обл.);35337
;Кваркино(Оренбургская обл.);35354
;Кувандык(Оренбургская обл.);35361
;Курманаевка(Оренбургская обл.);35341
;Матвеевка(Оренбургская обл.);35356
;Медногорск(Оренбургская обл.);35379
;Новоорск(Оренбургская обл.);35363
;Новотроицк(Оренбургская обл.);35376
;Новосергеевка(Оренбургская обл.);35339
;Октябрьское(Оренбургская обл.);35330
;Орск(Оренбургская обл.);35372
;Первомайский(Оренбургская обл.);35348
;Переволоцк(Оренбургская обл.);35338
;Плешково(Оренбургская обл.);35345
;Сакмара(Оренбургская обл.);35331
;Саракташ(Оренбургская обл.);35333
;Светлый(Оренбургская обл.);35366
;Северное(Оренбургская обл.);35354
;Соль-Илецк(Оренбургская обл.);35336
;Сорочинск(Оренбургская обл.);35346
;Ташла(Оренбургская обл.);35347
;Тоцкое(Оренбургская обл.);35349
;Тюльган(Оренбургская обл.);35332
;Шарлык(Оренбургская обл.);35358
;Ясный(Оренбургская обл.);35368
;Абдрахманово(Оренбургская обл.);35355
;Абдулино(Оренбургская обл.);35355
;Абрамовка(Оренбургская обл.);35338
;Авдеевка(Оренбургская обл.);35355
;Адамовка(Оренбургская обл.);35365
;Айдырлинский(Оренбургская обл.);35364
;Акбулак(Оренбургская обл.);35335
;Акжарское(Оренбургская обл.);35368
;Аккермановка(Оренбургская обл.);3537
;Аксаково(Оренбургская обл.);35352
;Аксенкино(Оренбургская обл.);35354
;Аксютино(Оренбургская обл.);35351
;Актюбинский(Оренбургская обл.);35366
;Алабайтал(Оренбургская обл.);35334
;Аландское(Оренбургская обл.);35364
;Алдаркино(Оренбургская обл.);35342
;Александровка(Оренбургская обл.);35359
;Аллабердино(Оренбургская обл.);35332
;Алмала(Оренбургская обл.);35332
;Андрианополь(Оренбургская обл.);35364
;Аниховка(Оренбургская обл.);35365
;Артемьевка(Оренбургская обл.);35355
;Архангеловка(Оренбургская обл.);3532
;Архангельское(Оренбургская обл.);35367
;Архиповка(Оренбургская обл.);35331
;Асекеево(Оренбургская обл.);35351
;Байгоровка(Оренбургская обл.);35341
;Бакаево(Оренбургская обл.);35354
;Баландино(Оренбургская обл.);35351
;Балейка(Оренбургская обл.);35339
;Банное(Оренбургская обл.);35362
;Барабановка(Оренбургская обл.);35339
;Бараково(Оренбургская обл.);35358
;Беловка(Оренбургская обл.);35331
;Белогорский(Оренбургская обл.);35334
;Белозерка(Оренбургская обл.);35330
;Белоусовка(Оренбургская обл.);35331
;Беляевка(Оренбургская обл.);35334
;Бердянка(Оренбургская обл.);3532
;Берестовка(Оренбургская обл.);35339
;Бестужевка(Оренбургская обл.);35352
;Биккулово(Оренбургская обл.);35330
;Благовещенка(Оренбургская обл.);35332
;Благодаровка(Оренбургская обл.);35352
;Благословенка(Оренбургская обл.);3532
;Блявтамак(Оренбургская обл.);35379
;Бобровка(Оренбургская обл.);35341
;Богородское(Оренбургская обл.);35358
;Богоявленка(Оренбургская обл.);35367
;Боевая Гора(Оренбургская обл.);35336
;Болдырево(Оренбургская обл.);35347
;Большедорожный(Оренбургская обл.);35354
;Большой Зайкин(Оренбургская обл.);35348
;Большой Сурмет(Оренбургская обл.);35355
;Борискино(Оренбургская обл.);35356
;Борисовка(Оренбургская обл.);35357
;Бородинск(Оренбургская обл.);35347
;Брацлавка(Оренбургская обл.);35365
;Бриент(Оренбургская обл.);35364
;Бродецкое(Оренбургская обл.);3532
;Броды(Оренбургская обл.);35330
;Бугуруслан(Оренбургская обл.);35352
;Будамша(Оренбургская обл.);35363
;Бузулук(Оренбургская обл.);35342
;Буланово(Оренбургская обл.);35330
;Буранное(Оренбургская обл.);35336
;Буранчи(Оренбургская обл.);35334
;Бурдыгино(Оренбургская обл.);35346
;Буренино(Оренбургская обл.);35347
;Бурлыкский(Оренбургская обл.);35334
;Буртинский(Оренбургская обл.);35334
;Бурунча(Оренбургская обл.);35333
;Бухарча(Оренбургская обл.);35361
;Верхнебузулукский(Оренбургская обл.);35349
;Верхнеигнашкино(Оренбургская обл.);35344
;Верхнекардаиловка(Оренбургская обл.);35364
;Верхнеозерное(Оренбургская обл.);35334
;Верхнепавлушкино(Оренбургская обл.);35352
;Верхние Чебеньки(Оренбургская обл.);35331
;Верхний Гумбет(Оренбургская обл.);35330
;Верхняя Вязовка(Оренбургская обл.);35342
;Верхняя Платовка(Оренбургская обл.);35339
;Веселовский(Оренбургская обл.);35368
;Веселый Первый(Оренбургская обл.);35335
;Ветлянка(Оренбургская обл.);35336
;Вишневое(Оренбургская обл.);35362
;Вознесенка(Оренбургская обл.);35345
;Войковский(Оренбургская обл.);35346
;Волжский(Оренбургская обл.);35341
;Воскресеновка(Оренбургская обл.);35351
;Восточный(Оренбургская обл.);35366
;Высотный(Оренбургская обл.);35356
;Вязовка(Оренбургская обл.);3532
;Вязовое(Оренбургская обл.);35347
;Гай(Оренбургская обл.);35362
;Гамалеевка(Оренбургская обл.);35346
;Гаршино(Оренбургская обл.);35341
;Георгиевка(Оренбургская обл.);35359
;Герасимовка(Оренбургская обл.);35339
;Гирьял(Оренбургская обл.);35334
;Голубой Факел(Оренбургская обл.);35367
;Горный(Оренбургская обл.);3532
;Городище(Оренбургская обл.);3532
;Городки(Оренбургская обл.);35332
;Горьковское(Оренбургская обл.);35363
;Гостеприимный(Оренбургская обл.);35366
;Гранитный(Оренбургская обл.);35363
;Грачевка(Оренбургская обл.);35341
;Грачевка(Оренбургская обл.);35344
;Гребени(Оренбургская обл.);35331
;Григорьевка(Оренбургская обл.);35336
;Губерля(Оренбургская обл.);3537
;Дедуровка(Оренбургская обл.);3532
;Державино(Оренбургская обл.);35342
;Джарлинский(Оренбургская обл.);35365
;Дивнополье(Оренбургская обл.);35336
;Димитровский(Оренбургская обл.);35337
;Днепровка(Оренбургская обл.);35334
;Добринка(Оренбургская обл.);35359
;Добровольское(Оренбургская обл.);35363
;Домбаровка(Оренбургская обл.);35367
;Домбаровский(Оренбургская обл.);35367
;Донгузская(Оренбургская обл.);3532
;Донецкое(Оренбургская обл.);35338
;Донское(Оренбургская обл.);35334
;Дружба(Оренбургская обл.);35336
;Дубенское(Оренбургская обл.);35334
;Дубиновка(Оренбургская обл.);35361
;Думино(Оренбургская обл.);35351
;Дымка(Оренбургская обл.);35354
;Дюсметьево(Оренбургская обл.);35357
;Екатеринославка(Оренбургская обл.);35332
;Елатомка(Оренбургская обл.);35352
;Еленовка(Оренбургская обл.);35368
;Елизаветинка(Оренбургская обл.);35365
;Елховка(Оренбургская обл.);35342
;Елшанка-Вторая(Оренбургская обл.);35342
;Елшанка-Первая(Оренбургская обл.);35342
;Емельяновка(Оренбургская обл.);35356
;Емонтаево(Оренбургская обл.);35355
;Ероховка(Оренбургская обл.);35344
;Ефимовка(Оренбургская обл.);35341
;Ефремово-Зыково(Оренбургская обл.);35357
;Жанаталап(Оренбургская обл.);35334
;Ждановка(Оренбургская обл.);35359
;Желтое(Оренбургская обл.);35333
;Жидиловка(Оренбургская обл.);35349
;Жилинка(Оренбургская обл.);35342
;Завьяловка(Оренбургская обл.);35352
;Заглядино(Оренбургская обл.);35351
;Задорожный(Оренбургская обл.);35349
;Залесово(Оренбургская обл.);35345
;Заречное(Оренбургская обл.);35347
;Затонное(Оренбургская обл.);35337
;Зауральный(Оренбургская обл.);3532
;Зеленая Роща(Оренбургская обл.);35359
;Зеленодольск(Оренбургская обл.);35364
;Землянка(Оренбургская обл.);35339
;Зерикла(Оренбургская обл.);35355
;Зерикло(Оренбургская обл.);35358
;Зеркло(Оренбургская обл.);35358
;Зиянчурино(Оренбургская обл.);35361
;Злобинка(Оренбургская обл.);35349
;Зобово(Оренбургская обл.);35358
;Зубаревка(Оренбургская обл.);3532
;Ибрагимово(Оренбургская обл.);35361
;Ибряево(Оренбургская обл.);35354
;Ивановка-Вторая(Оренбургская обл.);35346
;Изобильное(Оренбургская обл.);35336
;Изяк-Никитино(Оренбургская обл.);35358
;Илек(Оренбургская обл.);35337
;Илькульган(Оренбургская обл.);35358
;Имангулово-Второе(Оренбургская обл.);35330
;Ириклинский(Оренбургская обл.);35362
;Исайкино(Оренбургская обл.);35355
;Искра(Оренбургская обл.);35342
;Кабаевка(Оренбургская обл.);35354
;Кабанкино(Оренбургская обл.);35333
;Казанка(Оренбургская обл.);35358
;Каировка(Оренбургская обл.);35333
;Кайракты(Оренбургская обл.);35335
;Каликино(Оренбургская обл.);35359
;Калинин(Оренбургская обл.);35347
;Камейкино(Оренбургская обл.);35362
;Каменная Сарма(Оренбургская обл.);35342
;Каменногорское(Оренбургская обл.);35354
;Каменное(Оренбургская обл.);35348
;Каменно-Имангулово(Оренбургская обл.);35347
;Каменноозерное(Оренбургская обл.);3532
;Камышино(Оренбургская обл.);35333
;Камыш-Садак(Оренбургская обл.);35355
;Кандауровка(Оренбургская обл.);35341
;Канчерово(Оренбургская обл.);35361
;Капитоновка(Оренбургская обл.);35338
;Караванный(Оренбургская обл.);3532
;Карагай-Покровка(Оренбургская обл.);35361
;Карагач(Оренбургская обл.);35334
;Карагузино(Оренбургская обл.);35333
;Каракудук(Оренбургская обл.);35335
;Карасай(Оренбургская обл.);35335
;Каргала(Оренбургская обл.);3532
;Кардаилово(Оренбургская обл.);35337
;Кариновка(Оренбургская обл.);35338
;Кармалка(Оренбургская обл.);35358
;Карповка(Оренбургская обл.);35335
;Кваркено(Оренбургская обл.);35364
;Кинделя(Оренбургская обл.);35347
;Кинельский(Оренбургская обл.);35356
;Кинзелька(Оренбургская обл.);35345
;Кировск(Оренбургская обл.);35364
;Кирсановка(Оренбургская обл.);35349
;Кирюшкино(Оренбургская обл.);35352
;Кисла(Оренбургская обл.);35351
;Кичкасс(Оренбургская обл.);35338
;Ковыляевка(Оренбургская обл.);35349
;Козловка(Оренбургская обл.);35339
;Кокошеевка(Оренбургская обл.);35352
;Колпакское(Оренбургская обл.);35362
;Колтубанка(Оренбургская обл.);35342
;Колтубановский(Оренбургская обл.);35342
;Комарово(Оренбургская обл.);35368
;Комаровский(Оренбургская обл.);35368
;Коминтерн(Оренбургская обл.);35364
;Комиссарово(Оренбургская обл.);35330
;Комсомольский(Оренбургская обл.);35365
;Кондуровка(Оренбургская обл.);35333
;Константиновка(Оренбургская обл.);35358
;Коптяжево(Оренбургская обл.);35352
;Коровино(Оренбургская обл.);35352
;Корсунский(Оренбургская обл.);35367
;Коскуль(Оренбургская обл.);35366
;Костино(Оренбургская обл.);35341
;Котансу(Оренбургская обл.);35368
;Красная Поляна(Оренбургская обл.);35339
;Красная Слободка(Оренбургская обл.);35342
;Красногвардеец(Оренбургская обл.);35342
;Красногор(Оренбургская обл.);35333
;Красногорский(Оренбургская обл.);35351
;Красное(Оренбургская обл.);35348
;Краснознаменка(Оренбургская обл.);35361
;Краснооктябрьский(Оренбургская обл.);35330
;Краснохолм(Оренбургская обл.);35337
;Красночабанский(Оренбургская обл.);35367
;Краснощеково(Оренбургская обл.);35361
;Красноярский(Оренбургская обл.);35364
;Красный Коммунар(Оренбургская обл.);35331
;Красный Яр(Оренбургская обл.);35337
;Кристалка(Оренбургская обл.);35345
;Крыловка(Оренбургская обл.);3537
;Крючковка(Оренбургская обл.);35334
;Кряжлы(Оренбургская обл.);35354
;Кубанка(Оренбургская обл.);35338
;Кувай(Оренбургская обл.);35339
;Кувандык(Оренбургская обл.);35361
;Кузькино(Оренбургская обл.);35356
;Кузьминовка(Оренбургская обл.);35330
;Кулагино(Оренбургская обл.);35339
;Кульчум(Оренбургская обл.);35356
;Кульчумово(Оренбургская обл.);35333
;Кумакский(Оренбургская обл.);35336
;Курлино(Оренбургская обл.);35348
;Курманаевка(Оренбургская обл.);35341
;Курмансай(Оренбургская обл.);35367
;Курская Васильевка(Оренбургская обл.);35354
;Куруил(Оренбургская обл.);35361
;Кутлуево(Оренбургская обл.);35351
;Кутушево(Оренбургская обл.);35339
;Кутуши(Оренбургская обл.);35341
;Лабазы(Оренбургская обл.);35341
;Лаврентьевка(Оренбургская обл.);35341
;Лапаз(Оренбургская обл.);35339
;Лекаревка(Оренбургская обл.);35351
;Ленина поселок(Оренбургская обл.);3532
;Ленинский(Оренбургская обл.);35348
;Линевка(Оренбургская обл.);35336
;Липовка(Оренбургская обл.);35342
;Лисья Поляна(Оренбургская обл.);35342
;Логачевка(Оренбургская обл.);35349
;Лукинка(Оренбургская обл.);35352
;Лылов(Оренбургская обл.);35362
;Любимовка(Оренбургская обл.);35349
;Мазово(Оренбургская обл.);35361
;Майский(Оренбургская обл.);35365
;Максимовка(Оренбургская обл.);35357
;Малая Ремизенка(Оренбургская обл.);35349
;Малый Зайкин(Оренбургская обл.);35348
;Малый Сурмет(Оренбургская обл.);35355
;Мамалаевка(Оренбургская обл.);35338
;Мананниково(Оренбургская обл.);35349
;Марковка(Оренбургская обл.);35349
;Марксовский(Оренбургская обл.);35359
;Мартыновка(Оренбургская обл.);35351
;Матвеевка(Оренбургская обл.);35356
;Маякский(Оренбургская обл.);35336
;Маячная(Оренбургская обл.);35336
;Маячный(Оренбургская обл.);35361
;Медведка(Оренбургская обл.);35349
;Медногорск(Оренбургская обл.);35379
;Междуречье(Оренбургская обл.);35334
;Михайловка-Вторая(Оренбургская обл.);35346
;Михайловка-Первая(Оренбургская обл.);35346
;Михеевка(Оренбургская обл.);35354
;Могутово(Оренбургская обл.);35342
;Молодежный(Оренбургская обл.);35349
;Мордово-Добрино(Оренбургская обл.);35354
;Мордовский Бугуруслан(Оренбургская обл.);35352
;Моторино(Оренбургская обл.);35354
;Мочегай(Оренбургская обл.);35351
;Мрясовой(Оренбургская обл.);35339
;Мустаево(Оренбургская обл.);35339
;Мустафино(Оренбургская обл.);35358
;Мухамедьярово(Оренбургская обл.);35361
;Мухраново(Оренбургская обл.);35337
;Надеждинка(Оренбургская обл.);35333
;Назаровка(Оренбургская обл.);35348
;Наурузово(Оренбургская обл.);35357
;Невежкино(Оренбургская обл.);35349
;Нежинка(Оренбургская обл.);3532
;Нестеровка(Оренбургская обл.);35339
;Нижнеаскарово(Оренбургская обл.);35333
;Нижнекристалка(Оренбургская обл.);35345
;Нижнеозерное(Оренбургская обл.);35337
;Нижнепавловка(Оренбургская обл.);3532
;Нижние Кузлы(Оренбургская обл.);35357
;Нижний Гумбет(Оренбургская обл.);35330
;Нижний Курмей(Оренбургская обл.);35355
;Нижняя Вязовка(Оренбургская обл.);35342
;Нижняя Кийма(Оренбургская обл.);35365
;Никитино(Оренбургская обл.);35333
;Николькино(Оренбургская обл.);35355
;Никольск(Оренбургская обл.);35361
;Новая Белогорка(Оренбургская обл.);35346
;Новая Ракитянка(Оренбургская обл.);35361
;Новая Тепловка(Оренбургская обл.);35342
;Новоалександровка(Оренбургская обл.);35342
